File,Size,Path,Technical_v1,Baseline_v2,CoT_v3,Action_v4,Intent_v5,Referenced_v6,Selected version,Comments
006c55d96be36f9b9b762a692006dc7283fbf50f.xlsx,28,path_5,"Help me complete and organize the volleyball nomination form with all necessary details and calculations. The Kills/Set and Errors are calculated using the formula =IF(Kills=0,'',(Kills/Total Sets)) across the range B38:F38.","Can you add a new row in the table to calculate 'Kills/Set' in cell A38 and 'Errors' in cell G38 using the formula =IF(args_1=0,'',(args_2/args_3))?",Compute 'Kills/Set' for columns B to F and 'Errors' for columns G to J.,Add and calculate 'Kills/Set' in the 'ATTACKS' section and 'Errors' in the 'Passing' section.,Can you help me add more player stats to see their performance better?,"Can you show me the performance metrics, like kills per set and errors, for the selected volleyball players?",,
006c55d96be36f9b9b762a692006dc7283fbf50f.xlsx,28,path_6,Can you clean up the form so it's clear and complete? The form has duplicate text that needs to be removed. All fields should be filled out correctly. Conditional formatting should be added to highlight specific text in a cell.,Can you clean up the All-Region/All-State nomination form by removing any duplicate text and ensuring the form fields are clearly separated and easy to fill out?,Highlight cell J28 if it contains 'NO'.,Make the form user-friendly by highlighting key details and ensuring a consistent layout.,Can you help me highlight if the nominee hasn't been in good standing with the team?,"Can you make it so that if the cell in this column contains the word 'NO', it gets highlighted?",,
006c55d96be36f9b9b762a692006dc7283fbf50f.xlsx,28,path_7,"Can you help me clean up this form and make sure all the information is filled out and highlighted correctly? The form has been cleaned up by removing duplicate text, ensuring all fields are filled out, and applying conditional formatting to cell J28 to highlight if it contains 'N'.",Can you please add conditional formatting to cell J28 to highlight it if it contains the letter 'N'?,Clean up the form and highlight cell J28 if it contains 'N'.,"Simplify the form, ensure clear labels, and highlight important fields.",Can you help me clean up this form and make sure all the information is filled out correctly?,"Can you make it so that if the cell in this column has an 'N', it stands out?",,
0082833a6c65460417f0ecee9ac6c62834c8b572.xlsx,14,path_0,Can you show me the average satisfaction scores for each question across all locations? The satisfaction scores for each question (ranging from D6:Y26) are used to calculate the overall average satisfaction scores using the AVERAGE formula across ranges Z6:Z26.,Can you calculate the overall average for each survey question and add it to the last column of the table?,Calculate and display overall averages for each survey question.,Calculate and display the average for each survey question.,Can you show me the average satisfaction score for each question across all locations?,Can you help me add a new column that shows the average score for each question based on the selected range of cells?,,
009076ae681ec57a289efccbd2894ff5140d7058.xlsx,10,path_0,"Can you show me the completion rates for Medicare initial and subsequent AWVs over the past year? The completion rates depend on the total number of Medicare Part B patients attributed to the clinic and the number of AWVs completed in the last 12 months. The formulas are applied over the range B8:B13 to calculate the completion rates using the pattern =IF(args_1='','-',args_2/args_3).","Add a formula to calculate the percentage of Medicare initial and subsequent AWVs completed in the last 12 months, displaying '-' if the input values are missing.",Calculate the percentage of Medicare AWVs completed.,Calculate the percentages of initial and subsequent AWVs completed.,Can you show me the completion rates for Medicare initial and subsequent wellness visits over the past year?,Can you help me set up automatic calculations to show the completion percentages for initial and subsequent AWVs based on the selected range of values?,,
009076ae681ec57a289efccbd2894ff5140d7058.xlsx,10,path_1,"Can you help me figure out how many initial and subsequent wellness visits we need to complete each week to meet our targets? The formula used is =IF(args_1='','-',args_2*args_3/50) applied over the range B10:B15. For example, in cell B10, the formula is =IF(B6='','-',B6*B9/50).","Please add a formula to calculate the number of completed initial and subsequent AWVs per week to reach the target percentage, displaying a dash ('-') if the input values are empty.",Calculate weekly completed AWVs to meet target percentage.,Automatically calculate the number of completed AWVs per week and display '-' if inputs are missing.,Can you show me how many initial and subsequent AWVs we need to complete each week to meet our targets?,Can you show the weekly targets for initial and subsequent AWVs based on the values I've entered?,,
00a39fe136ede701865f05df40621e011a34fdfa.xlsx,48,path_0,"Can you show me the total amount each employee is paid, including overtime, and make sure all sheets have the correct details and formatting? The total amount for each employee is calculated using the formula: `=IF(Q10='Y',L10*1.5*N10,L10*N10)` applied over the range R10:R28 in Sheet 1.",Please add a 'Total $ Amount' column to the 'PG2 1' sheet and calculate the total pay for each employee based on their hourly rate and overtime status.,"Add and calculate the 'Total $' column, populate fields with specific values, and ensure all columns and fields are filled.",Add a total amount column and calculate the total amount for each employee.,Can you show the total amount for each employee based on their work details?,Can you add a new column to calculate and show the total amount for each row based on the selected range?,,
00a39fe136ede701865f05df40621e011a34fdfa.xlsx,48,path_1,"Can you show the total amount each employee should be paid, including overtime if they worked extra hours? The total pay for each employee is calculated using the formula =IF(Q10='Y',L10*1.5*N10,L10*N10) applied over the range S10:S28. This formula checks if overtime is applicable (Q10='Y') and calculates the total pay by multiplying the hourly rate (L10) by 1.5 and the number of hours worked (N10) if overtime is applicable, otherwise, it multiplies the hourly rate (L10) by the number of hours worked (N10).","Can you update the 'PG2 1' sheet to include a 'Total $ Amount' column that calculates the total pay for each employee based on their hourly rate and hours worked, and ensure the 'Total $ Amount' column is placed between the 'O.T.' and 'Fund' columns?",Add and calculate the 'Total $' column.,"Make the payroll report comprehensive by adding total amounts and signature columns, and ensuring all data is accurate.",Can you add a column to show the total amount for each employee based on their work details?,"Can you add a column that calculates the total amount for each employee, including overtime pay if applicable, based on the selected range?",,
00a39fe136ede701865f05df40621e011a34fdfa.xlsx,48,path_2,"Can you show me the total amount for each employee based on their work details? The formula to calculate the total amount is: `=IF(args_1='Y',args_2*1.5*args_3,args_4*args_5)`. This formula is applied over the range R10:R28. Example: `=IF(Q10='Y',L10*1.5*N10,L10*N10)`.","Please add a 'Total $ Amount' column to the 'PG2 1' sheet, and calculate the total amount for each row based on the overtime status and hourly rate.",Add and calculate the 'Total $' column.,Add a 'Total $' column and calculate total amount based on overtime condition.,Can you add a column to show the total pay for each employee based on their work details?,"Can you add a column to show the total payment for each employee based on their hourly rate and whether they worked overtime, for the selected range?",,
00a39fe136ede701865f05df40621e011a34fdfa.xlsx,48,path_3,"Can you show me the total pay for each employee, including overtime if applicable? The formula used to calculate the total amount is: `=IF(Q10='Y',L10*1.5*N10,L10*N10)`, applied over the range S10:S28.","Please add a 'Total $ Amount' column to the table and calculate the total amount for each row based on the number of units and the rate per hour, considering overtime if applicable.",XI. Add the ',Add a column for 'Total $' and calculate the total amount for each employee based on their work hours and rates.,"Can you show the total pay for each employee, including overtime, and make sure the print name is marked as required?",Can you add a column to show the total amount for each row based on the selected range?,,
00a39fe136ede701865f05df40621e011a34fdfa.xlsx,48,path_4,"Can you show the total earnings for each employee, including overtime? The total earnings are calculated using the formula =IF(args_1='Y',args_2*1.5*args_3,args_4*args_5) over the range R10:R28.","Please add a 'Total $ Amount' column to the 'PG2' sheet and calculate the total pay for each employee based on their hourly rate and hours worked, considering overtime if applicable.","Ensure consistent formatting and structure across all sheets, including adding and calculating the 'Total $' column in Sheet 3.",Add a 'Total $' column and calculate the total amount for each employee.,Can you help me see the total amount for each employee based on their work details?,"Can you add a column to calculate the total payment for each employee, including overtime, based on the selected range?",,
00a39fe136ede701865f05df40621e011a34fdfa.xlsx,48,path_5,"Can you show me the total amount each employee should receive based on their work details? The formula used is =IF(Q10='Y',L10*1.5*N10,L10*N10) applied over the range S10:S28.",Please add a 'Total $ Amount' column to the 'PG2' sheet and calculate the total amount for each row based on the 'No. of units' and '$ Rate' columns.,"Update Sheet 2 to include and calculate 'Total $', and remove 'Total $' from Sheet 3.",Add a column for total pay and calculate it based on overtime conditions.,"Can you show the total amount each employee is paid, including overtime?",Can you calculate the total amount for each row based on the selected range and add it to a new column?,,
00a39fe136ede701865f05df40621e011a34fdfa.xlsx,48,path_6,"Can you show the total amount each employee is paid, including overtime if they have any? The total pay for each employee is calculated using the formula =IF(Q11='Y',L11*1.5*N11,L11*N11) across the range R9:R23. This formula checks if overtime is applicable (Q11='Y') and calculates the total pay accordingly.","Please update the 'EXAMPLE1' sheet to include the 'Total $' column, calculate the total amount for each employee based on their hours worked and rate, and add the 'Part time Counselor's Clerk' description for each employee.",Add and calculate the 'Total $' and 'Amount' columns in Sheet 4.,"Add a column for 'Total $' and calculate the total amount for each employee, and ensure all necessary details are filled in.","Can you help me see the total pay for each employee, including overtime, and make sure all details and signatures are there?","Can you add a column to show the total payment for each employee based on their hourly rate and whether they worked overtime, for the selected range?",,
00a39fe136ede701865f05df40621e011a34fdfa.xlsx,48,path_7,"Can you show me the total pay for each employee, including overtime if applicable, and make sure all required signatures are included? The total pay is calculated using the formula =IF(Q11='Y',L11*1.5*N11,L11*N11) applied over the range S9:S23.","Can you update the 'PG2' sheet to include a 'Total $ Amount' column that calculates the total pay for each employee, considering overtime pay if applicable?",Add and calculate the 'Total $' and 'Amount' columns in Sheet 4.,Add a 'Total $' column and calculate the total amount for each employee based on work hours and overtime status.,"Can you show me the total pay for each employee, including overtime?",Can you add a new column to show the total payment for each employee based on their hourly rate and overtime status for the selected range?,,
00c460e537aca8dda9ab349b73816d9c98ff848d.xlsx,37,path_0,Can you show me a detailed breakdown of prescription drug costs and their impact on premiums? The 'PharmPctPrem' sheet includes headers and descriptions for prescription drug cost categories. The total calculation and rebate amount are also included. The formula template used is '=args_1' with an example being '='Cover page'!A1'.,"Please update the 'PharmPctPrem' sheet to include headers and descriptions for the data, and ensure all other sheets remain unchanged.",Add headers and descriptions to 'PharmPctPrem' and ensure 'PharmBenMgr' remains unchanged.,Add headers and descriptions to the 'PharmPctPrem' sheet and ensure the rest of the workbook remains unchanged.,Can you help me make the 'PharmPctPrem' sheet more detailed and informative?,"Can you make the 'PharmPctPrem' sheet more detailed by adding headers and descriptions for each drug category, and make sure it references the main details from the selected range on the 'Cover page'?",,
00c460e537aca8dda9ab349b73816d9c98ff848d.xlsx,37,path_1,Can you show me the total values for the specified ranges in the 'YoYcompofPrem' sheet? The flow rates Q (ranging from 0.1Q_max to 1.5Q_max) are used to calculate system pressure drops using Q²R formulas for both upstream (R_up) and downstream (R_dn) components across ranges D14:D29 and F14:F29. Final pressures P1 and P2 are determined using P1 = C9 - Q²R_up + K38 and P2 = C10 + Q²*R_dn - K39 respectively.,"Please add a formula to calculate the sum of the values in cells B11 to B27 and C11 to C27 in the 'YoYcompofPrem' sheet, and place the results in cells B29 and C29 respectively.",Add a sum formula in the 'YoYcompofPrem' sheet.,"Ensure all sheets have accurate data, complete calculations, and clear formatting.",Can you show me the total values for the columns in the 'YoYcompofPrem' sheet?,Can you add a row at the bottom of the selected range to show the total of the values in these columns?,,
00c460e537aca8dda9ab349b73816d9c98ff848d.xlsx,37,path_3,"Can you update the YoYTotalPlanSpnd sheet with the year 2021 and its value, making sure it is connected to the Cover page and PharmPctPrem sheet? The year 2021 is added to cell B18 in the YoYTotalPlanSpnd sheet, linked to cell C6 in the Cover page. The value 556.651777752776 is added to cell B19 in the YoYTotalPlanSpnd sheet, linked to the PharmPctPrem sheet.",Please update the 'YoYTotalPlanSpnd' sheet to include the year 2021 and the corresponding Year-Over-Year Increase (%) values from the 'Cover page' sheet.,Update the 'YoYTotalPlanSpnd' sheet with specific values and formulas.,"Ensure all data is accurate and complete, with necessary calculations filled in, and consistent across all sheets.",Can you help me add the missing values to the 'YoYTotalPlanSpnd' sheet to complete the data?,Can you make sure the value from this cell in the 'Cover page' is shown in the 'YoYTotalPlanSpnd' sheet?,,
00c460e537aca8dda9ab349b73816d9c98ff848d.xlsx,37,path_4,Can you make sure all the data is complete and the calculations are correct? The value in cell B15 of the 'PharmPctPrem' sheet is calculated as the sum of values from B12 to B14.,Add the missing value in cell B15 of the 'PharmPctPrem' sheet by summing the values in cells B12 to B14.,Update the 'PharmPctPrem' sheet to include a new value and ensure the sum formula is correct.,Fill in the missing value in cell B15 of the 'PharmPctPrem' sheet by summing the values in cells B12 to B14.,Can you make sure all the data is complete and accurate in the workbook?,Can you make sure the total for these values is calculated and shown in the selected range?,,
00c460e537aca8dda9ab349b73816d9c98ff848d.xlsx,37,path_6,Can you help me add headers to the 'PharmDocOff' sheet and include a formula to show the paid dollar amount and its percentage of the paid premium? The formula `='Cover page'!C6& ' Paid Dollar Amount (PMPM)'` is used in cell B10 of the 'PharmDocOff' sheet to concatenate the value from cell C6 of the 'Cover page' sheet with the text ' Paid Dollar Amount (PMPM)'.,Add headers to the 'PharmDocOff' sheet to include '2021 Paid Dollar Amount (PMPM)' and 'Percent of Paid Premium'.,Update the 'PharmDocOff' sheet with headers and formulas.,Add a new section to 'PharmDocOff' with headers and calculate 'Percent of Paid Premium' using data from 'Cover page'.,Can you make sure the 'PharmDocOff' sheet has the right headers and shows the calculated values for the premium percentage?,Can you add a new row in the 'PharmDocOff' sheet that shows the '2021 Paid Dollar Amount (PMPM)' and 'Percent of Paid Premium' based on the value from the selected cell in the 'Cover page' sheet?,,
00c460e537aca8dda9ab349b73816d9c98ff848d.xlsx,37,path_7,"Can you make sure the 'PharmDocOff' sheet includes the total of certain values from the 'YoYcompofPrem' sheet? The value in cell B13 of the 'PharmDocOff' sheet is calculated as the sum of values from cells B11, B17, and B13 in the 'YoYcompofPrem' sheet.",Can you add a formula in the 'PharmDocOff' sheet to calculate the sum of specific cells from the 'YoYcompofPrem' sheet and display the result in cell B13?,Add the value 491.965 to cell B13 in the PharmDocOff sheet using the formula: =YoYcompofPrem!B11 + YoYcompofPrem!B17 + YoYcompofPrem!B13.,Calculate the sum of specific values from 'YoYcompofPrem' and update 'PharmDocOff' with this sum.,Can you help me ensure the 'PharmDocOff' sheet shows the correct total value?,Can you add up the values from this column and show the total in the specified cell on another sheet?,,
00d71c59d7c7861f3ecbc97bb226a56f7e2bbc91.xlsx,35,path_0,"Can you help me add details about spinal points and calculate the total salary with allowances? The total salary with allowances is calculated using the formula =C5+F3, applied over cell F4.","Can you update the 'Additional Holiday Calculator' sheet to include columns for 'Your spinal point', 'Please select', 'a', and 'Your total salary with allowances (FTE)', and add a formula to calculate the total salary with allowances based on the selected spinal point?",Enhance the 'Additional Holiday Calculator' sheet by adding new columns and a formula to calculate the total salary with allowances.,Add spinal point selection and total salary calculation.,Can you help me add a way to calculate total salary with allowances based on spinal point and other details?,Can you help me add headers to the fourth row and calculate the total salary with allowances based on the selected range in the 'Additional Holiday Calculator' sheet?,,
00d71c59d7c7861f3ecbc97bb226a56f7e2bbc91.xlsx,35,path_1,"Can you help me calculate and display additional holidays based on specific levels? The additional holidays are calculated in cell C18 using a formula that checks the level in cell C3 and divides the value in cell F4 by specific constants, then multiplies by the value in cell C7.",Add a formula to cell C18 in the 'Additional Holiday Calculator' sheet to calculate additional holidays based on specific conditions and values from other cells.,"Add rows and a formula in Sheet 1 for additional holiday calculation, and ensure Sheet 2 data remains unchanged.",Expand the 'Additional Holiday Calculator' sheet and calculate additional holidays based on levels.,Can you help me calculate and display additional holidays based on certain conditions?,Can you help me calculate additional holidays based on the values and conditions in these cells?,,
00d71c59d7c7861f3ecbc97bb226a56f7e2bbc91.xlsx,35,path_4,"Can you help me add more rows to the table in Sheet 1 and find a rounded value from cell C7? The formula `=ROUNDDOWN($C$7,0)` is applied to cell C20 in Sheet 1 to round down the value in cell C7.","Add rows to the 'Additional Holiday Calculator' sheet and calculate the value in cell C20 using the formula '=ROUNDDOWN($C$7,0)'.",Extend the table and add a calculation in Sheet 1 while keeping Sheet 2 unchanged.,Add a formula to calculate additional holiday days in cell C20.,Can you help me add more rows and a calculation to round down a value in the first sheet?,"Can you add more rows to this table and calculate a new value in the last row based on the selected cell, making sure the result is rounded down?",,
00d71c59d7c7861f3ecbc97bb226a56f7e2bbc91.xlsx,35,path_5,"Can you help me calculate the additional holidays for employees based on their details? The additional holidays are calculated in cell C19 using the formula `=IF($C$3='Please select','0.00',IF(OR($C$3='Level 1a',$C$3='Level 1b',$C$3='Level 2a',$C$3='Level 2b'),7.2*$F$5,7*$F$5))`. This formula checks the employee selection and level to determine the appropriate multiplier for calculating additional holidays.","Add a formula in cell C19 of the 'Additional Holiday Calculator' sheet to calculate additional holidays based on the conditions specified, and ensure the rest of the data in both sheets remains unchanged.",Update Sheet 1 with additional rows and a formula.,Expand the 'Additional Holiday Calculator' sheet and calculate additional holidays.,Help me calculate additional holidays based on specific criteria and ensure all data is filled in.,Can you add a new row to show the additional holidays based on the selected range values and specific conditions?,,
00d71c59d7c7861f3ecbc97bb226a56f7e2bbc91.xlsx,35,path_7,"Can you help me set up a way to calculate additional holidays based on my grade and salary? The formula used is =VLOOKUP($C$4,payscales,2,FALSE) applied in cell F3 to look up the base salary based on the grade selected in cell C4.","Please update the 'Additional Holiday Calculator' sheet to include columns for 'Your grade', 'Please select', and 'Your base salary (FTE)' with a VLOOKUP formula to fetch the FTE salary based on the selected grade. Also, add a note about pension contributions in cell F18.","Add and populate new columns, add a formula for 'Your base salary (FTE)', and add a note in Sheet 1.","Make the Additional Holiday Calculator more user-friendly by adding headers, a pension note, and an automatic base salary lookup.","Help me set up a way to input grades and base salaries, and automatically calculate the base salary based on the grade.",Can you help me set up a way to show the base salary and pension details based on the selected grade in this column?,,
00eda97c382ab6ce86296aaf965d907f2110574d.xlsx,23,path_0,"Can you help me create a professional invoice with company details, invoice number, dates, and total amounts for each item? The formula for calculating the total amount for each item is =E18*F18+(E18*F18*G18), applied over the range H18:H23.","Can you update the invoice template to include company details, invoice number, date, due date, and total amount columns?","Add company and invoice details to the top right section, add and calculate the 'AMOUNT' column for each item, and add a 'TOTAL' label to the notes section.","Add company details and invoice information, then calculate total amounts for items and include a total amount field.","Can you help me make this invoice look professional with all the necessary details like company info, invoice number, dates, and total amounts?","Can you help me turn this into a professional invoice by adding our company details at the top, including the invoice number, date, and due date, changing the 'TAX' column to show the total amount for each item, and adding a 'TOTAL' label in the notes section?",,
